location,name,freq,weighting,n_factors,date,ret
usa,profitability,monthly,vw_cap,11,1987-08-31,0.0193645480729074
usa,profitability,monthly,vw_cap,11,1987-09-30,-0.0118412271233685
usa,profitability,monthly,vw_cap,11,1987-10-31,0.0230051129188496
usa,profitability,monthly,vw_cap,11,1987-11-30,-0.0154593945231357
usa,profitability,monthly,vw_cap,11,1987-12-31,0.0326816366151378
usa,profitability,monthly,vw_cap,11,1988-01-31,-0.0147967568106693
usa,profitability,monthly,vw_cap,11,1988-02-29,0.00473631965452629
usa,profitability,monthly,vw_cap,11,1988-03-31,-0.0123862493240937
usa,profitability,monthly,vw_cap,11,1988-04-30,-0.00674531571877184
usa,profitability,monthly,vw_cap,11,1988-05-31,-0.00454387589895964
usa,profitability,monthly,vw_cap,11,1988-06-30,0.0102217915462583
usa,profitability,monthly,vw_cap,11,1988-07-31,-0.0109526859898605
usa,profitability,monthly,vw_cap,11,1988-08-31,-0.0109779354761388
usa,profitability,monthly,vw_cap,11,1988-09-30,0.00884885657715342
usa,profitability,monthly,vw_cap,11,1988-10-31,0.00365881532416851
usa,profitability,monthly,vw_cap,11,1988-11-30,-0.00083874719899634
usa,profitability,monthly,vw_cap,11,1988-12-31,0.00701048450725109
usa,profitability,monthly,vw_cap,11,1989-01-31,0.00620957070544982
usa,profitability,monthly,vw_cap,11,1989-02-28,-0.0118401672492451
usa,profitability,monthly,vw_cap,11,1989-03-31,0.000954971860865158
usa,profitability,monthly,vw_cap,11,1989-04-30,0.00961459100667573
usa,profitability,monthly,vw_cap,11,1989-05-31,0.00376396304180233
usa,profitability,monthly,vw_cap,11,1989-06-30,-0.0142931177942971
usa,profitability,monthly,vw_cap,11,1989-07-31,0.0270257265050722
usa,profitability,monthly,vw_cap,11,1989-08-31,0.0123985080241753
usa,profitability,monthly,vw_cap,11,1989-09-30,0.00212698073145392
usa,profitability,monthly,vw_cap,11,1989-10-31,0.00718563700623274
usa,profitability,monthly,vw_cap,11,1989-11-30,-0.000201701367320424
usa,profitability,monthly,vw_cap,11,1989-12-31,0.00453266012760841
usa,profitability,monthly,vw_cap,11,1990-01-31,-0.00418216243691625
usa,profitability,monthly,vw_cap,11,1990-02-28,0.00125426475028619
usa,profitability,monthly,vw_cap,11,1990-03-31,0.0127903481139561
usa,profitability,monthly,vw_cap,11,1990-04-30,0.0129411273653701
usa,profitability,monthly,vw_cap,11,1990-05-31,0.0235764636533655
usa,profitability,monthly,vw_cap,11,1990-06-30,0.00405338956618912
usa,profitability,monthly,vw_cap,11,1990-07-31,0.00730540249920712
usa,profitability,monthly,vw_cap,11,1990-08-31,0.00169296436810546
usa,profitability,monthly,vw_cap,11,1990-09-30,0.00623282579857417
usa,profitability,monthly,vw_cap,11,1990-10-31,0.0237809124299051
usa,profitability,monthly,vw_cap,11,1990-11-30,0.0246537881797613
usa,profitability,monthly,vw_cap,11,1990-12-31,0.0232829148609875
usa,profitability,monthly,vw_cap,11,1991-01-31,0.0228442884769919
usa,profitability,monthly,vw_cap,11,1991-02-28,-0.012179743522001
usa,profitability,monthly,vw_cap,11,1991-03-31,0.00370522420292901
usa,profitability,monthly,vw_cap,11,1991-04-30,-0.00233462909641774
usa,profitability,monthly,vw_cap,11,1991-05-31,0.00307195755192377
usa,profitability,monthly,vw_cap,11,1991-06-30,-0.000779358134527331
usa,profitability,monthly,vw_cap,11,1991-07-31,0.0136303956024384
usa,profitability,monthly,vw_cap,11,1991-08-31,0.00898757388988129
usa,profitability,monthly,vw_cap,11,1991-09-30,-0.00647433042370056
usa,profitability,monthly,vw_cap,11,1991-10-31,-0.00836426190321699
usa,profitability,monthly,vw_cap,11,1991-11-30,0.0132193171894174
usa,profitability,monthly,vw_cap,11,1991-12-31,0.0430606939441878
usa,profitability,monthly,vw_cap,11,1992-01-31,-0.038772825684839
usa,profitability,monthly,vw_cap,11,1992-02-29,-0.00885003553478769
usa,profitability,monthly,vw_cap,11,1992-03-31,-0.00182207251944637
usa,profitability,monthly,vw_cap,11,1992-04-30,0.0081464519963162
usa,profitability,monthly,vw_cap,11,1992-05-31,-0.00257485453903536
usa,profitability,monthly,vw_cap,11,1992-06-30,0.00249994081176246
usa,profitability,monthly,vw_cap,11,1992-07-31,0.0110017099814868
usa,profitability,monthly,vw_cap,11,1992-08-31,0.0143226886451909
usa,profitability,monthly,vw_cap,11,1992-09-30,0.0131399724306318
usa,profitability,monthly,vw_cap,11,1992-10-31,0.0133080899380635
usa,profitability,monthly,vw_cap,11,1992-11-30,0.00615071094242066
usa,profitability,monthly,vw_cap,11,1992-12-31,-0.00627628020397308
usa,profitability,monthly,vw_cap,11,1993-01-31,-0.0149984545541734
usa,profitability,monthly,vw_cap,11,1993-02-28,-0.0164709410533214
usa,profitability,monthly,vw_cap,11,1993-03-31,-0.00174306303093628
usa,profitability,monthly,vw_cap,11,1993-04-30,-0.0243658992553083
usa,profitability,monthly,vw_cap,11,1993-05-31,0.000556249567949624
usa,profitability,monthly,vw_cap,11,1993-06-30,-0.00136996472568528
usa,profitability,monthly,vw_cap,11,1993-07-31,-0.0139671968523694
usa,profitability,monthly,vw_cap,11,1993-08-31,-0.00299938062601896
usa,profitability,monthly,vw_cap,11,1993-09-30,0.00683757016516428
usa,profitability,monthly,vw_cap,11,1993-10-31,-0.00972493731004896
usa,profitability,monthly,vw_cap,11,1993-11-30,0.00838278630551626
usa,profitability,monthly,vw_cap,11,1993-12-31,0.00525872311546557
usa,profitability,monthly,vw_cap,11,1994-01-31,-0.0058676953162033
usa,profitability,monthly,vw_cap,11,1994-02-28,0.014982689715637
usa,profitability,monthly,vw_cap,11,1994-03-31,0.00706859022491091
usa,profitability,monthly,vw_cap,11,1994-04-30,0.00829428702483446
usa,profitability,monthly,vw_cap,11,1994-05-31,0.0013818871336868
usa,profitability,monthly,vw_cap,11,1994-06-30,-0.00392463211620513
usa,profitability,monthly,vw_cap,11,1994-07-31,-0.00256923171688538
usa,profitability,monthly,vw_cap,11,1994-08-31,0.00984825767749531
usa,profitability,monthly,vw_cap,11,1994-09-30,-0.0075281587792868
usa,profitability,monthly,vw_cap,11,1994-10-31,0.0149200075941294
usa,profitability,monthly,vw_cap,11,1994-11-30,0.00493754040742726
usa,profitability,monthly,vw_cap,11,1994-12-31,0.0125836869420148
usa,profitability,monthly,vw_cap,11,1995-01-31,0.000896788417845189
usa,profitability,monthly,vw_cap,11,1995-02-28,0.012479605827986
usa,profitability,monthly,vw_cap,11,1995-03-31,0.0116133290300663
usa,profitability,monthly,vw_cap,11,1995-04-30,0.00159917090433377
usa,profitability,monthly,vw_cap,11,1995-05-31,0.00297491697333107
usa,profitability,monthly,vw_cap,11,1995-06-30,0.00630794832706727
usa,profitability,monthly,vw_cap,11,1995-07-31,0.00833054671830298
usa,profitability,monthly,vw_cap,11,1995-08-31,-0.0104184761611529
usa,profitability,monthly,vw_cap,11,1995-09-30,0.00543577722143547
usa,profitability,monthly,vw_cap,11,1995-10-31,0.0206809643563836
usa,profitability,monthly,vw_cap,11,1995-11-30,0.00465319717823309
usa,profitability,monthly,vw_cap,11,1995-12-31,-0.0179377652725873
usa,profitability,monthly,vw_cap,11,1996-01-31,0.00349873499386526
usa,profitability,monthly,vw_cap,11,1996-02-29,0.00693783488874343
usa,profitability,monthly,vw_cap,11,1996-03-31,-0.00314950995214782
usa,profitability,monthly,vw_cap,11,1996-04-30,-0.000399354400856273
usa,profitability,monthly,vw_cap,11,1996-05-31,-0.0108126963414422
usa,profitability,monthly,vw_cap,11,1996-06-30,0.00744037666469966
usa,profitability,monthly,vw_cap,11,1996-07-31,0.021771470399307
usa,profitability,monthly,vw_cap,11,1996-08-31,-0.00236818174734449
usa,profitability,monthly,vw_cap,11,1996-09-30,0.0203773773352821
usa,profitability,monthly,vw_cap,11,1996-10-31,0.00900165849150747
usa,profitability,monthly,vw_cap,11,1996-11-30,0.0280135981347201
usa,profitability,monthly,vw_cap,11,1996-12-31,-0.00968844982418488
usa,profitability,monthly,vw_cap,11,1997-01-31,0.00761248126720897
usa,profitability,monthly,vw_cap,11,1997-02-28,-0.00101564941777658
usa,profitability,monthly,vw_cap,11,1997-03-31,0.00757363455032014
usa,profitability,monthly,vw_cap,11,1997-04-30,0.0358701801355038
usa,profitability,monthly,vw_cap,11,1997-05-31,-0.0024056660664972
usa,profitability,monthly,vw_cap,11,1997-06-30,0.00404392959204804
usa,profitability,monthly,vw_cap,11,1997-07-31,0.0150413558368702
usa,profitability,monthly,vw_cap,11,1997-08-31,-0.02097700569029
usa,profitability,monthly,vw_cap,11,1997-09-30,-0.0121859879799382
usa,profitability,monthly,vw_cap,11,1997-10-31,0.00488114832920634
usa,profitability,monthly,vw_cap,11,1997-11-30,0.0209650502516533
usa,profitability,monthly,vw_cap,11,1997-12-31,0.00284987518280923
usa,profitability,monthly,vw_cap,11,1998-01-31,0.000283713233039887
usa,profitability,monthly,vw_cap,11,1998-02-28,0.0048563137226204
usa,profitability,monthly,vw_cap,11,1998-03-31,-0.0051512256408704
usa,profitability,monthly,vw_cap,11,1998-04-30,0.00567876919227971
usa,profitability,monthly,vw_cap,11,1998-05-31,0.00723482539185173
usa,profitability,monthly,vw_cap,11,1998-06-30,0.00511370650892724
usa,profitability,monthly,vw_cap,11,1998-07-31,0.010956264798692
usa,profitability,monthly,vw_cap,11,1998-08-31,0.023680733549196
usa,profitability,monthly,vw_cap,11,1998-09-30,-0.0119801558508004
usa,profitability,monthly,vw_cap,11,1998-10-31,0.0267616496550383
usa,profitability,monthly,vw_cap,11,1998-11-30,-0.00375951900454902
usa,profitability,monthly,vw_cap,11,1998-12-31,0.00880803105183539
usa,profitability,monthly,vw_cap,11,1999-01-31,-0.0308844916783925
usa,profitability,monthly,vw_cap,11,1999-02-28,0.018109242639144
usa,profitability,monthly,vw_cap,11,1999-03-31,-0.0119438752983838
usa,profitability,monthly,vw_cap,11,1999-04-30,-0.0202012215329244
usa,profitability,monthly,vw_cap,11,1999-05-31,0.00399674872057788
usa,profitability,monthly,vw_cap,11,1999-06-30,0.00382937070107509
usa,profitability,monthly,vw_cap,11,1999-07-31,-0.00200668943838359
usa,profitability,monthly,vw_cap,11,1999-08-31,-0.00971213346589332
usa,profitability,monthly,vw_cap,11,1999-09-30,-0.0172329257667309
usa,profitability,monthly,vw_cap,11,1999-10-31,0.00393948089349182
usa,profitability,monthly,vw_cap,11,1999-11-30,-0.0565252888304879
usa,profitability,monthly,vw_cap,11,1999-12-31,-0.0709697622014247
usa,profitability,monthly,vw_cap,11,2000-01-31,-0.0609504318494536
usa,profitability,monthly,vw_cap,11,2000-02-29,-0.147705701501825
usa,profitability,monthly,vw_cap,11,2000-03-31,0.163964585325123
usa,profitability,monthly,vw_cap,11,2000-04-30,0.136616198149568
usa,profitability,monthly,vw_cap,11,2000-05-31,0.0765216416998943
usa,profitability,monthly,vw_cap,11,2000-06-30,-0.114226339206514
usa,profitability,monthly,vw_cap,11,2000-07-31,0.0551095938081612
usa,profitability,monthly,vw_cap,11,2000-08-31,-0.010733666619457
usa,profitability,monthly,vw_cap,11,2000-09-30,0.0352216897824715
usa,profitability,monthly,vw_cap,11,2000-10-31,0.0926572374728235
usa,profitability,monthly,vw_cap,11,2000-11-30,0.12301597232489
usa,profitability,monthly,vw_cap,11,2000-12-31,0.0242292622869712
usa,profitability,monthly,vw_cap,11,2001-01-31,-0.0420491871098386
usa,profitability,monthly,vw_cap,11,2001-02-28,0.0668054508002533
usa,profitability,monthly,vw_cap,11,2001-03-31,0.0472574571850219
usa,profitability,monthly,vw_cap,11,2001-04-30,-0.00690894235465111
usa,profitability,monthly,vw_cap,11,2001-05-31,-0.013306848066914
usa,profitability,monthly,vw_cap,11,2001-06-30,-0.00711642497025604
usa,profitability,monthly,vw_cap,11,2001-07-31,0.0508533771157642
usa,profitability,monthly,vw_cap,11,2001-08-31,0.018709139092791
usa,profitability,monthly,vw_cap,11,2001-09-30,0.0353828142801124
usa,profitability,monthly,vw_cap,11,2001-10-31,-0.0139100372626177
usa,profitability,monthly,vw_cap,11,2001-11-30,-0.020962349041042
usa,profitability,monthly,vw_cap,11,2001-12-31,-0.000345361954779731
usa,profitability,monthly,vw_cap,11,2002-01-31,0.0335345749067333
usa,profitability,monthly,vw_cap,11,2002-02-28,0.0621134679353141
usa,profitability,monthly,vw_cap,11,2002-03-31,-0.0174466340116912
usa,profitability,monthly,vw_cap,11,2002-04-30,0.0297329271171332
usa,profitability,monthly,vw_cap,11,2002-05-31,0.0326509013661143
usa,profitability,monthly,vw_cap,11,2002-06-30,0.0405152727401073
usa,profitability,monthly,vw_cap,11,2002-07-31,0.0381421044570864
usa,profitability,monthly,vw_cap,11,2002-08-31,0.00770257393527557
usa,profitability,monthly,vw_cap,11,2002-09-30,0.0349877868179132
usa,profitability,monthly,vw_cap,11,2002-10-31,-0.0212261255222108
usa,profitability,monthly,vw_cap,11,2002-11-30,-0.0838491755844931
usa,profitability,monthly,vw_cap,11,2002-12-31,0.0386347793745036
usa,profitability,monthly,vw_cap,11,2003-01-31,-0.0104005886840116
usa,profitability,monthly,vw_cap,11,2003-02-28,0.00482305632190701
usa,profitability,monthly,vw_cap,11,2003-03-31,0.00902369794444273
usa,profitability,monthly,vw_cap,11,2003-04-30,-0.0287439056675058
usa,profitability,monthly,vw_cap,11,2003-05-31,-0.0525066679447431
usa,profitability,monthly,vw_cap,11,2003-06-30,-0.00390472260369277
usa,profitability,monthly,vw_cap,11,2003-07-31,-0.0143758860968692
usa,profitability,monthly,vw_cap,11,2003-08-31,-0.0185404957306929
usa,profitability,monthly,vw_cap,11,2003-09-30,-0.00294992793219842
usa,profitability,monthly,vw_cap,11,2003-10-31,-0.016067747951073
usa,profitability,monthly,vw_cap,11,2003-11-30,-0.00538767546508862
usa,profitability,monthly,vw_cap,11,2003-12-31,-0.00341736074973069
usa,profitability,monthly,vw_cap,11,2004-01-31,-0.0360353531153568
usa,profitability,monthly,vw_cap,11,2004-02-29,0.0141483743592943
usa,profitability,monthly,vw_cap,11,2004-03-31,0.0105009990527513
usa,profitability,monthly,vw_cap,11,2004-04-30,0.0246800449567809
usa,profitability,monthly,vw_cap,11,2004-05-31,-0.000582733434479653
usa,profitability,monthly,vw_cap,11,2004-06-30,-0.00269682107848932
usa,profitability,monthly,vw_cap,11,2004-07-31,0.023946669905974
usa,profitability,monthly,vw_cap,11,2004-08-31,0.00801834492220228
usa,profitability,monthly,vw_cap,11,2004-09-30,-0.00475684426406541
usa,profitability,monthly,vw_cap,11,2004-10-31,0.000272744578116759
usa,profitability,monthly,vw_cap,11,2004-11-30,-0.016006963650438
usa,profitability,monthly,vw_cap,11,2004-12-31,-0.00790363974152268
usa,profitability,monthly,vw_cap,11,2005-01-31,0.0145871295656025
usa,profitability,monthly,vw_cap,11,2005-02-28,0.0138967110059642
usa,profitability,monthly,vw_cap,11,2005-03-31,0.00787808279145885
usa,profitability,monthly,vw_cap,11,2005-04-30,0.00641829595848458
usa,profitability,monthly,vw_cap,11,2005-05-31,-0.00164804777903094
usa,profitability,monthly,vw_cap,11,2005-06-30,-0.00852685579517998
usa,profitability,monthly,vw_cap,11,2005-07-31,0.00102875778107443
usa,profitability,monthly,vw_cap,11,2005-08-31,-0.000206505179371817
usa,profitability,monthly,vw_cap,11,2005-09-30,0.00466214453006871
usa,profitability,monthly,vw_cap,11,2005-10-31,0.00989975931794461
usa,profitability,monthly,vw_cap,11,2005-11-30,0.0037724725071583
usa,profitability,monthly,vw_cap,11,2005-12-31,-0.00341737204010305
usa,profitability,monthly,vw_cap,11,2006-01-31,-0.00450052369388591
usa,profitability,monthly,vw_cap,11,2006-02-28,-0.0109271570547091
usa,profitability,monthly,vw_cap,11,2006-03-31,-0.000201104211127937
usa,profitability,monthly,vw_cap,11,2006-04-30,0.00577513695349234
usa,profitability,monthly,vw_cap,11,2006-05-31,9.36386016346714e-05
usa,profitability,monthly,vw_cap,11,2006-06-30,0.0120620000385137
usa,profitability,monthly,vw_cap,11,2006-07-31,0.00751560760756348
usa,profitability,monthly,vw_cap,11,2006-08-31,-0.0145800966858155
usa,profitability,monthly,vw_cap,11,2006-09-30,0.00422180690149924
usa,profitability,monthly,vw_cap,11,2006-10-31,-0.00333658426863117
usa,profitability,monthly,vw_cap,11,2006-11-30,-0.00177276700276029
usa,profitability,monthly,vw_cap,11,2006-12-31,-0.0110522708265472
usa,profitability,monthly,vw_cap,11,2007-01-31,0.00381685474682996
usa,profitability,monthly,vw_cap,11,2007-02-28,-0.00679700217486359
usa,profitability,monthly,vw_cap,11,2007-03-31,0.00676425856570071
usa,profitability,monthly,vw_cap,11,2007-04-30,0.00783735496910888
usa,profitability,monthly,vw_cap,11,2007-05-31,0.00939278129174792
usa,profitability,monthly,vw_cap,11,2007-06-30,0.00139125450426078
usa,profitability,monthly,vw_cap,11,2007-07-31,0.0133366522134278
usa,profitability,monthly,vw_cap,11,2007-08-31,0.00800882607034
usa,profitability,monthly,vw_cap,11,2007-09-30,0.00685346091893539
usa,profitability,monthly,vw_cap,11,2007-10-31,0.00216059563937131
usa,profitability,monthly,vw_cap,11,2007-11-30,0.0259541979710334
usa,profitability,monthly,vw_cap,11,2007-12-31,0.0148119753600242
usa,profitability,monthly,vw_cap,11,2008-01-31,0.00430549252135917
usa,profitability,monthly,vw_cap,11,2008-02-29,0.021980612488868
usa,profitability,monthly,vw_cap,11,2008-03-31,0.0112082484752001
usa,profitability,monthly,vw_cap,11,2008-04-30,0.00850439155207518
usa,profitability,monthly,vw_cap,11,2008-05-31,0.0092998617150258
usa,profitability,monthly,vw_cap,11,2008-06-30,0.027016766488788
usa,profitability,monthly,vw_cap,11,2008-07-31,-0.011527901140743
usa,profitability,monthly,vw_cap,11,2008-08-31,-0.0043093905872951
usa,profitability,monthly,vw_cap,11,2008-09-30,0.00420148338536049
usa,profitability,monthly,vw_cap,11,2008-10-31,0.0310665379447814
usa,profitability,monthly,vw_cap,11,2008-11-30,0.0296280662808542
usa,profitability,monthly,vw_cap,11,2008-12-31,-0.0127309908941889
usa,profitability,monthly,vw_cap,11,2009-01-31,0.0130953109178329
usa,profitability,monthly,vw_cap,11,2009-02-28,0.029030318787719
usa,profitability,monthly,vw_cap,11,2009-03-31,-0.0240942583654495
usa,profitability,monthly,vw_cap,11,2009-04-30,-0.0446351098200927
usa,profitability,monthly,vw_cap,11,2009-05-31,-0.00989907333691959
usa,profitability,monthly,vw_cap,11,2009-06-30,-0.0078777994468312
usa,profitability,monthly,vw_cap,11,2009-07-31,-0.0271064829495449
usa,profitability,monthly,vw_cap,11,2009-08-31,-0.0288072172090421
usa,profitability,monthly,vw_cap,11,2009-09-30,-0.0117344426293316
usa,profitability,monthly,vw_cap,11,2009-10-31,0.0437504225160197
usa,profitability,monthly,vw_cap,11,2009-11-30,0.00268806950485989
usa,profitability,monthly,vw_cap,11,2009-12-31,-0.0246053401942185
usa,profitability,monthly,vw_cap,11,2010-01-31,-0.000736941604424061
usa,profitability,monthly,vw_cap,11,2010-02-28,-0.00809965785525005
usa,profitability,monthly,vw_cap,11,2010-03-31,-0.0168371084039745
usa,profitability,monthly,vw_cap,11,2010-04-30,-0.0223835735422892
usa,profitability,monthly,vw_cap,11,2010-05-31,0.0194386529569953
usa,profitability,monthly,vw_cap,11,2010-06-30,0.021874992750204
usa,profitability,monthly,vw_cap,11,2010-07-31,-0.0097144653986447
usa,profitability,monthly,vw_cap,11,2010-08-31,0.0113590591450983
usa,profitability,monthly,vw_cap,11,2010-09-30,-0.00699664657196399
usa,profitability,monthly,vw_cap,11,2010-10-31,0.00355202325419424
usa,profitability,monthly,vw_cap,11,2010-11-30,-0.00164702080404316
usa,profitability,monthly,vw_cap,11,2010-12-31,-0.0257597699857157
usa,profitability,monthly,vw_cap,11,2011-01-31,0.000458451356905747
usa,profitability,monthly,vw_cap,11,2011-02-28,-0.00366055397537885
usa,profitability,monthly,vw_cap,11,2011-03-31,0.00067646281690616
usa,profitability,monthly,vw_cap,11,2011-04-30,0.00811005538349614
usa,profitability,monthly,vw_cap,11,2011-05-31,0.00615853100618566
usa,profitability,monthly,vw_cap,11,2011-06-30,0.0116521982781644
usa,profitability,monthly,vw_cap,11,2011-07-31,0.000820383290644437
usa,profitability,monthly,vw_cap,11,2011-08-31,0.0234102509714114
usa,profitability,monthly,vw_cap,11,2011-09-30,0.0165961234678369
usa,profitability,monthly,vw_cap,11,2011-10-31,-0.00188898186195387
usa,profitability,monthly,vw_cap,11,2011-11-30,0.00567560754667082
usa,profitability,monthly,vw_cap,11,2011-12-31,-0.00355479316276561
usa,profitability,monthly,vw_cap,11,2012-01-31,0.00128947478388518
usa,profitability,monthly,vw_cap,11,2012-02-29,-0.00177430314522567
usa,profitability,monthly,vw_cap,11,2012-03-31,0.00135446679198166
usa,profitability,monthly,vw_cap,11,2012-04-30,0.00326615635266475
usa,profitability,monthly,vw_cap,11,2012-05-31,-0.000893693283337743
usa,profitability,monthly,vw_cap,11,2012-06-30,-0.00889944401084081
usa,profitability,monthly,vw_cap,11,2012-07-31,0.00446224372779956
usa,profitability,monthly,vw_cap,11,2012-08-31,-0.00123194873782726
usa,profitability,monthly,vw_cap,11,2012-09-30,-0.0077873332050727
usa,profitability,monthly,vw_cap,11,2012-10-31,-0.0020337610446044
usa,profitability,monthly,vw_cap,11,2012-11-30,0.00764750839457497
usa,profitability,monthly,vw_cap,11,2012-12-31,-0.00785384419001217
usa,profitability,monthly,vw_cap,11,2013-01-31,-0.00260284530979938
usa,profitability,monthly,vw_cap,11,2013-02-28,0.00585477069439452
usa,profitability,monthly,vw_cap,11,2013-03-31,-0.00501005075395299
usa,profitability,monthly,vw_cap,11,2013-04-30,0.000756986417188815
usa,profitability,monthly,vw_cap,11,2013-05-31,-0.00445308747317516
usa,profitability,monthly,vw_cap,11,2013-06-30,-0.00119495168231294
usa,profitability,monthly,vw_cap,11,2013-07-31,-0.00617366954049033
usa,profitability,monthly,vw_cap,11,2013-08-31,-0.00210740539612763
usa,profitability,monthly,vw_cap,11,2013-09-30,-0.00386535407086495
usa,profitability,monthly,vw_cap,11,2013-10-31,0.0172325938568589
usa,profitability,monthly,vw_cap,11,2013-11-30,0.00145675975512227
usa,profitability,monthly,vw_cap,11,2013-12-31,-0.00385961448742819
usa,profitability,monthly,vw_cap,11,2014-01-31,-0.0228700198496094
usa,profitability,monthly,vw_cap,11,2014-02-28,-0.00159823724933423
usa,profitability,monthly,vw_cap,11,2014-03-31,0.018079370427359
usa,profitability,monthly,vw_cap,11,2014-04-30,0.0205369985101031
usa,profitability,monthly,vw_cap,11,2014-05-31,0.00775096741106409
usa,profitability,monthly,vw_cap,11,2014-06-30,-0.024697548670602
usa,profitability,monthly,vw_cap,11,2014-07-31,0.0160765869690719
usa,profitability,monthly,vw_cap,11,2014-08-31,-0.0031075974214945
usa,profitability,monthly,vw_cap,11,2014-09-30,0.016844854155975
usa,profitability,monthly,vw_cap,11,2014-10-31,0.00979151344657028
usa,profitability,monthly,vw_cap,11,2014-11-30,0.0157827552650151
usa,profitability,monthly,vw_cap,11,2014-12-31,-0.00722857237872188
usa,profitability,monthly,vw_cap,11,2015-01-31,-0.00165894824170847
usa,profitability,monthly,vw_cap,11,2015-02-28,-0.00489849345130243
usa,profitability,monthly,vw_cap,11,2015-03-31,-0.00238132361990458
usa,profitability,monthly,vw_cap,11,2015-04-30,0.00323969072652986
usa,profitability,monthly,vw_cap,11,2015-05-31,-0.0116424090212616
usa,profitability,monthly,vw_cap,11,2015-06-30,-0.0034879897456636
usa,profitability,monthly,vw_cap,11,2015-07-31,0.0144102925125661
usa,profitability,monthly,vw_cap,11,2015-08-31,0.00721558122815967
usa,profitability,monthly,vw_cap,11,2015-09-30,0.0306196541312897
usa,profitability,monthly,vw_cap,11,2015-10-31,0.00507705773077058
usa,profitability,monthly,vw_cap,11,2015-11-30,-0.00743549202712668
usa,profitability,monthly,vw_cap,11,2015-12-31,0.00843154614486781
usa,profitability,monthly,vw_cap,11,2016-01-31,0.0367642986279232
usa,profitability,monthly,vw_cap,11,2016-02-29,0.0103514858919462
usa,profitability,monthly,vw_cap,11,2016-03-31,-0.0105399934324374
usa,profitability,monthly,vw_cap,11,2016-04-30,-0.0362151765221413
usa,profitability,monthly,vw_cap,11,2016-05-31,0.00604396600901297
usa,profitability,monthly,vw_cap,11,2016-06-30,-0.00537094136829464
usa,profitability,monthly,vw_cap,11,2016-07-31,-0.0071953111896438
usa,profitability,monthly,vw_cap,11,2016-08-31,-0.00413922613490446
usa,profitability,monthly,vw_cap,11,2016-09-30,-0.0217659693692383
usa,profitability,monthly,vw_cap,11,2016-10-31,0.0204062688223694
usa,profitability,monthly,vw_cap,11,2016-11-30,-0.013484804626084
usa,profitability,monthly,vw_cap,11,2016-12-31,0.00892312605769465
usa,profitability,monthly,vw_cap,11,2017-01-31,-0.00489398709779544
usa,profitability,monthly,vw_cap,11,2017-02-28,0.0142599516046584
usa,profitability,monthly,vw_cap,11,2017-03-31,0.00648529954625239
usa,profitability,monthly,vw_cap,11,2017-04-30,0.0103261668351056
usa,profitability,monthly,vw_cap,11,2017-05-31,0.0186317257718189
usa,profitability,monthly,vw_cap,11,2017-06-30,-0.00664739853112076
usa,profitability,monthly,vw_cap,11,2017-07-31,-0.00374260841024901
usa,profitability,monthly,vw_cap,11,2017-08-31,0.00663031537084286
usa,profitability,monthly,vw_cap,11,2017-09-30,-0.00925193463872658
usa,profitability,monthly,vw_cap,11,2017-10-31,0.0106004193073272
usa,profitability,monthly,vw_cap,11,2017-11-30,0.0128030114307487
usa,profitability,monthly,vw_cap,11,2017-12-31,0.000829853364093125
usa,profitability,monthly,vw_cap,11,2018-01-31,0.00795521988001983
usa,profitability,monthly,vw_cap,11,2018-02-28,-0.00163541300641534
usa,profitability,monthly,vw_cap,11,2018-03-31,-0.00679297297713618
usa,profitability,monthly,vw_cap,11,2018-04-30,-0.0124824101100752
usa,profitability,monthly,vw_cap,11,2018-05-31,-0.0116881049381915
usa,profitability,monthly,vw_cap,11,2018-06-30,-0.00217987779652369
usa,profitability,monthly,vw_cap,11,2018-07-31,0.0153551876565556
usa,profitability,monthly,vw_cap,11,2018-08-31,-0.0163696429503994
usa,profitability,monthly,vw_cap,11,2018-09-30,0.00444866147365265
usa,profitability,monthly,vw_cap,11,2018-10-31,0.0172969008787034
usa,profitability,monthly,vw_cap,11,2018-11-30,0.0109747623887379
usa,profitability,monthly,vw_cap,11,2018-12-31,0.0116797056855436
usa,profitability,monthly,vw_cap,11,2019-01-31,-0.0215857446107376
usa,profitability,monthly,vw_cap,11,2019-02-28,-0.00468459714789973
usa,profitability,monthly,vw_cap,11,2019-03-31,0.00389472555909084
usa,profitability,monthly,vw_cap,11,2019-04-30,0.0142620629732436
usa,profitability,monthly,vw_cap,11,2019-05-31,-0.0100902411025752
usa,profitability,monthly,vw_cap,11,2019-06-30,0.00534084772055064
usa,profitability,monthly,vw_cap,11,2019-07-31,0.00321543262997098
usa,profitability,monthly,vw_cap,11,2019-08-31,0.014096655275641
usa,profitability,monthly,vw_cap,11,2019-09-30,0.0249650726432969
usa,profitability,monthly,vw_cap,11,2019-10-31,0.0022947892009546
usa,profitability,monthly,vw_cap,11,2019-11-30,-0.0135863148126749
usa,profitability,monthly,vw_cap,11,2019-12-31,-0.00518024480955998
usa,profitability,monthly,vw_cap,11,2020-01-31,-0.0117229817476589
usa,profitability,monthly,vw_cap,11,2020-02-29,-0.0190844946336862
usa,profitability,monthly,vw_cap,11,2020-03-31,0.0314946039411073
usa,profitability,monthly,vw_cap,11,2020-04-30,-0.0299855139578326
usa,profitability,monthly,vw_cap,11,2020-05-31,-0.0300991967527879
usa,profitability,monthly,vw_cap,11,2020-06-30,-0.0326744656612259
